,Дата,Час,DDPP,PRLA,GLA,LSA,SMF
4986,2010-08-29,4,17604,15380,0,2224,68.48
4987,2010-08-29,3,17695,15385,0,2310,68.16
4988,2010-08-29,2,17463,15675,0,1788,79.9
4989,2010-08-29,1,16183,16480,296,0,159.63
4990,2010-08-29,0,15617,17715,2145,0,170.0
4991,2010-08-28,23,16802,18912,2109,0,170.1
4992,2010-08-28,22,17760,19987,2226,0,170.1
4993,2010-08-28,21,18228,20131,1903,0,193.9
4994,2010-08-28,20,18550,20606,2056,0,193.9
4995,2010-08-28,19,17692,19612,1920,0,193.9
4996,2010-08-28,18,16888,19215,2327,0,193.9
4997,2010-08-28,17,17081,19577,2630,0,193.99
4998,2010-08-28,16,17805,20456,2650,0,190.1
4999,2010-08-28,15,17839,20754,2914,0,190.29
5000,2010-08-28,14,18107,21040,2932,0,190.29
5001,2010-08-28,13,18120,20742,2621,0,190.1
5002,2010-08-28,12,18177,20654,2476,0,190.1
5003,2010-08-28,11,18787,21547,2868,0,190.19
5004,2010-08-28,10,18842,21251,2408,0,190.1
5005,2010-08-28,9,18235,20555,2319,0,190.1
5006,2010-08-28,8,16803,18767,1963,0,190.1
5007,2010-08-28,7,17319,15734,0,1615,49.4
5008,2010-08-28,6,18366,14338,0,4028,40.24
5009,2010-08-28,5,17583,14504,0,3113,63.58
5010,2010-08-28,4,17611,14534,0,3114,63.58
5011,2010-08-28,3,17760,14531,0,3229,52.92
5012,2010-08-28,2,17618,15031,0,2587,64.19
5013,2010-08-28,1,17069,15733,0,1336,75.0
5014,2010-08-28,0,15898,16773,1748,0,166.15
5015,2010-08-27,23,18043,20235,2284,0,170.17
5016,2010-08-27,22,18393,21207,2813,0,170.27
5017,2010-08-27,21,18627,20851,2307,0,193.99
5018,2010-08-27,20,18656,21213,2556,0,194.09
5019,2010-08-27,19,18273,19813,1539,0,193.9
5020,2010-08-27,18,17282,19115,1832,0,193.9
5021,2010-08-27,17,17412,19480,2067,0,193.9
5022,2010-08-27,16,17887,20573,2717,0,190.19
5023,2010-08-27,15,18151,20875,2723,0,190.29
5024,2010-08-27,14,18399,21271,2871,0,190.29
5025,2010-08-27,13,18404,21068,2663,0,190.29
5026,2010-08-27,12,18415,21069,2653,0,190.29
5027,2010-08-27,11,19010,22067,3056,0,190.29
5028,2010-08-27,10,19014,21770,2755,0,190.29
5029,2010-08-27,9,18896,21074,2177,0,190.1
5030,2010-08-27,8,17825,19415,1589,0,190.1
5031,2010-08-27,7,15834,16630,795,0,177.76
5032,2010-08-27,6,18136,15246,0,2890,45.88
5033,2010-08-27,5,17617,15399,0,2218,64.45
5034,2010-08-27,4,17616,15327,0,2289,64.45
5035,2010-08-27,3,17766,15441,0,2329,64.35
5036,2010-08-27,2,17686,15832,0,1854,79.9
5037,2010-08-27,1,16120,16527,406,0,159.63
5038,2010-08-27,0,17557,17725,167,0,155.37
5039,2010-08-26,23,16474,20101,3626,0,170.27
5040,2010-08-26,22,16444,21097,4652,0,170.44
5041,2010-08-26,21,17173,20801,3627,0,194.29
5042,2010-08-26,20,17418,21386,3967,0,194.29
5043,2010-08-26,19,17371,19890,2578,0,193.99
5044,2010-08-26,18,17329,18987,1657,0,193.9
5045,2010-08-26,17,16719,19362,2642,0,194.09
5046,2010-08-26,16,16254,20150,3895,0,190.48
5047,2010-08-26,15,16263,20490,4226,0,190.48
5048,2010-08-26,14,16265,21004,4738,0,190.48
5049,2010-08-26,13,16253,21105,4851,0,190.48
5050,2010-08-26,12,16750,20913,4162,0,190.48
5051,2010-08-26,11,16775,22207,5452,0,192.87
5052,2010-08-26,10,16830,21809,4980,0,191.53
5053,2010-08-26,9,16463,20916,4452,0,190.48
5054,2010-08-26,8,15972,18942,3121,0,190.19
5055,2010-08-26,7,17161,15552,0,1609,68.48
5056,2010-08-26,6,17470,13947,0,3523,44.04
5057,2010-08-26,5,17065,14087,0,3014,63.58
5058,2010-08-26,4,16962,13917,0,3055,63.58
5059,2010-08-26,3,17000,13932,0,3095,63.58
5060,2010-08-26,2,16966,14323,0,2643,64.19
5061,2010-08-26,1,16861,14828,0,2135,66.45
5062,2010-08-26,0,15957,16327,369,0,159.63
5063,2010-08-25,23,17967,18504,536,0,159.63
5064,2010-08-25,22,17997,19601,1603,0,166.15
5065,2010-08-25,21,19069,19412,342,0,187.11
5066,2010-08-25,20,18916,19796,960,0,191.6
5067,2010-08-25,19,18638,17998,0,644,90.04
5068,2010-08-25,18,19075,16194,0,2881,68.16
5069,2010-08-25,17,18417,15667,0,2802,66.98
5070,2010-08-25,16,18092,16052,0,2149,49.6
5071,2010-08-25,15,17154,16392,0,762,101.0
5072,2010-08-25,14,16908,16707,0,201,116.0
5073,2010-08-25,13,16629,16909,279,0,177.76
5074,2010-08-25,12,16939,17117,177,0,177.76
5075,2010-08-25,11,16966,17310,343,0,177.76
5076,2010-08-25,10,17155,16712,0,443,106.89
5077,2010-08-25,9,17445,15819,0,1728,100.0
5078,2010-08-25,8,17618,14445,0,3240,45.6
5079,2010-08-25,7,17427,13055,0,4372,27.89
5080,2010-08-25,6,17319,12852,0,4732,26.4
5081,2010-08-25,5,16882,13492,0,3390,40.24
5082,2010-08-25,4,16881,13821,0,3060,47.89
5083,2010-08-25,3,16897,13934,0,2967,63.58
5084,2010-08-25,2,16826,14425,0,2401,64.19
5085,2010-08-25,1,17516,15327,0,2189,66.55
5086,2010-08-25,0,16162,16826,663,0,159.63
5087,2010-08-24,23,17328,18501,1245,0,165.0
5088,2010-08-24,22,17115,19397,2417,0,170.0
5089,2010-08-24,21,18119,19101,981,0,193.76
5090,2010-08-24,20,18102,19486,1383,0,193.9
5091,2010-08-24,19,18078,18190,135,0,135.0
5092,2010-08-24,18,18173,17187,0,986,69.54
5093,2010-08-24,17,17505,16962,0,543,69.54
5094,2010-08-24,16,17054,17550,511,0,170.0
5095,2010-08-24,15,16998,18290,1291,0,189.03
5096,2010-08-24,14,16998,18804,1805,0,190.1
5097,2010-08-24,13,17124,19005,1880,0,190.1
5098,2010-08-24,12,17109,19213,2103,0,190.1
5099,2010-08-24,11,17106,19707,2600,0,190.1
5100,2010-08-24,10,16847,20009,3161,0,190.29
5101,2010-08-24,9,16853,19116,2262,0,190.1
5102,2010-08-24,8,16913,16942,37,0,148.0
5103,2010-08-24,7,17532,14352,0,3195,45.41
5104,2010-08-24,6,17569,13647,0,3922,38.99
5105,2010-08-24,5,17144,14187,0,2957,57.5
5106,2010-08-24,4,17142,14617,0,2525,64.19
5107,2010-08-24,3,17150,14732,0,2418,64.45
5108,2010-08-24,2,16919,15123,0,1796,79.9
5109,2010-08-24,1,17021,16028,0,993,100.0
5110,2010-08-24,0,15526,17327,1852,0,170.0
5111,2010-08-23,23,16423,18145,1721,0,170.1
5112,2010-08-23,22,17255,19139,1883,0,170.1
5113,2010-08-23,21,17847,18845,997,0,193.76
5114,2010-08-23,20,18089,19433,1343,0,193.9
5115,2010-08-23,19,17729,18733,1003,0,193.76
5116,2010-08-23,18,16770,17633,862,0,193.76
5117,2010-08-23,17,16738,17698,959,0,193.76
5118,2010-08-23,16,16517,18282,1764,0,190.1
5119,2010-08-23,15,16986,18525,1618,0,190.0
5120,2010-08-23,14,17378,19043,1664,0,190.1
5121,2010-08-23,13,17395,18650,1254,0,189.03
5122,2010-08-23,12,17686,19043,1356,0,189.03
5123,2010-08-23,11,17778,19306,1616,0,190.0
5124,2010-08-23,10,17575,18909,1333,0,189.03
5125,2010-08-23,9,17638,18416,777,0,177.76
5126,2010-08-23,8,16998,16945,0,53,116.0
5127,2010-08-23,7,17138,14438,0,2768,45.6
5128,2010-08-23,6,17525,13831,0,3694,35.21
5129,2010-08-23,5,17268,14175,0,3093,50.0
5130,2010-08-23,4,17270,14106,0,3164,47.89
5131,2010-08-23,3,17287,14117,0,3170,46.46
5132,2010-08-23,2,17145,14516,0,2698,63.84
5133,2010-08-23,1,16952,15220,0,1765,69.16
5134,2010-08-23,0,16511,16519,10,0,110.0
5135,2010-08-22,23,17896,20280,2383,0,170.1
5136,2010-08-22,22,18822,21465,2771,0,170.17
5137,2010-08-22,21,18934,21059,2292,0,193.99
5138,2010-08-22,20,18900,21335,2434,0,194.09
5139,2010-08-22,19,18039,20030,1990,0,193.9
5140,2010-08-22,18,17593,19338,1744,0,193.9
5141,2010-08-22,17,17542,19700,2300,0,193.99
5142,2010-08-22,16,17681,20686,3004,0,190.29
5143,2010-08-22,15,18038,21133,3094,0,190.29
5144,2010-08-22,14,18309,21448,3138,0,190.29
5145,2010-08-22,13,18317,21351,3033,0,190.29
5146,2010-08-22,12,18159,21256,3096,0,190.29
5147,2010-08-22,11,18707,22269,3561,0,190.29
5148,2010-08-22,10,18778,21972,3193,0,190.29
5149,2010-08-22,9,18548,21684,3135,0,190.29
5150,2010-08-22,8,17804,19909,2104,0,190.1
5151,2010-08-22,7,16121,16955,833,0,176.82
5152,2010-08-22,6,17825,15565,0,2260,56.59
5153,2010-08-22,5,17602,15719,0,1883,79.9
5154,2010-08-22,4,17608,15751,0,1857,79.9
5155,2010-08-22,3,17628,15853,0,1775,90.0
5156,2010-08-22,2,16772,16241,0,544,105.0
5157,2010-08-22,1,15359,16943,1583,0,167.75
5158,2010-08-22,0,16273,18145,1871,0,170.1
5159,2010-08-21,23,17358,19991,2632,0,170.1
5160,2010-08-21,22,18149,21167,3017,0,170.27
5161,2010-08-21,21,18117,20878,2760,0,194.09
5162,2010-08-21,20,18715,21353,2637,0,194.09
5163,2010-08-21,19,18577,20351,1773,0,193.9
5164,2010-08-21,18,17890,19453,1562,0,193.9
5165,2010-08-21,17,18109,20015,1905,0,193.9
5166,2010-08-21,16,17667,20706,3038,0,190.29
5167,2010-08-21,15,18150,21263,3112,0,190.29
5168,2010-08-21,14,18415,21384,2968,0,190.29
5169,2010-08-21,13,18145,21186,3040,0,190.29
5170,2010-08-21,12,18395,21292,2966,0,190.19
5171,2010-08-21,11,18668,22196,3527,0,190.29
5172,2010-08-21,10,18453,21895,3441,0,190.29
5173,2010-08-21,9,18219,21309,3089,0,190.29
5174,2010-08-21,8,17359,19638,2278,0,190.1
5175,2010-08-21,7,16210,16929,718,0,176.82
5176,2010-08-21,6,18081,15541,0,2540,56.59
5177,2010-08-21,5,17675,15671,0,2004,73.26
5178,2010-08-21,4,17677,15685,0,1992,79.9
5179,2010-08-21,3,17693,15811,0,1882,79.9
5180,2010-08-21,2,17273,16010,0,1273,95.0
5181,2010-08-21,1,15564,16710,1145,0,166.15
5182,2010-08-21,0,16215,18012,1796,0,170.1
5183,2010-08-20,23,17126,19824,2697,0,170.1
5184,2010-08-20,22,18007,20899,3096,0,170.17
5185,2010-08-20,21,18234,20618,2383,0,194.09
5186,2010-08-20,20,18746,21091,2344,0,194.09
5187,2010-08-20,19,17542,19777,2385,0,193.99
5188,2010-08-20,18,16954,18788,1833,0,193.9
5189,2010-08-20,17,17174,19299,2124,0,193.9
5190,2010-08-20,16,17166,20127,2960,0,190.29
5191,2010-08-20,15,17178,20372,3193,0,190.29
5192,2010-08-20,14,17974,20988,3013,0,190.29
5193,2010-08-20,13,17728,20892,3163,0,190.29
5194,2010-08-20,12,17441,20693,3251,0,190.29
5195,2010-08-20,11,18283,21865,3581,0,190.29
5196,2010-08-20,10,18326,21465,3138,0,190.29
5197,2010-08-20,9,18110,21179,3068,0,190.29
5198,2010-08-20,8,17190,19510,2319,0,190.1
5199,2010-08-20,7,15734,16850,1115,0,189.03
5200,2010-08-20,6,17624,15373,0,2251,73.26
5201,2010-08-20,5,17328,15525,0,1803,79.9
5202,2010-08-20,4,17331,15559,0,1772,79.9
5203,2010-08-20,3,17344,15771,0,1606,95.0
5204,2010-08-20,2,16678,16057,0,621,105.02
5205,2010-08-20,1,15530,16624,1093,0,166.15
5206,2010-08-20,0,16000,17831,1830,0,170.1
5207,2010-08-19,23,16930,19854,2923,0,170.1
5208,2010-08-19,22,17848,20815,2966,0,170.1
5209,2010-08-19,21,18304,20536,2393,0,193.99
5210,2010-08-19,20,18375,21109,2772,0,196.53
5211,2010-08-19,19,17889,19603,1713,0,193.9
5212,2010-08-19,18,16917,18719,1801,0,193.9
5213,2010-08-19,17,17293,19132,1838,0,193.9
5214,2010-08-19,16,17044,19877,2920,0,190.19
5215,2010-08-19,15,17070,20223,3152,0,190.48
5216,2010-08-19,14,17596,20738,3141,0,190.48
5217,2010-08-19,13,17608,20843,3234,0,190.48
5218,2010-08-19,12,17339,20638,3298,0,190.48
5219,2010-08-19,11,17893,21944,4093,0,206.0
5220,2010-08-19,10,17942,21544,3601,0,194.71
5221,2010-08-19,9,17232,20657,3424,0,190.48
5222,2010-08-19,8,15726,18686,2959,0,190.29
5223,2010-08-19,7,16835,15505,0,1330,105.0
5224,2010-08-19,6,17123,13916,0,3210,47.27
5225,2010-08-19,5,16757,14067,0,2695,65.92
5226,2010-08-19,4,16756,13907,0,2855,65.65
5227,2010-08-19,3,16797,13921,0,2942,65.39
5228,2010-08-19,2,16709,14305,0,2434,66.18
5229,2010-08-19,1,16363,14772,0,1591,90.3
5230,2010-08-19,0,14868,16275,1406,0,167.75
5231,2010-08-18,23,17324,18003,678,0,155.55
5232,2010-08-18,22,17635,19159,1523,0,167.75
5233,2010-08-18,21,18807,18893,120,0,160.0
5234,2010-08-18,20,18545,19173,627,0,193.76
5235,2010-08-18,19,18444,17471,0,973,101.0
5236,2010-08-18,18,17751,15579,0,2172,69.54
5237,2010-08-18,17,17721,15090,0,2661,69.44
5238,2010-08-18,16,17207,15220,0,1987,56.5
5239,2010-08-18,15,16863,15460,0,1403,79.9
5240,2010-08-18,14,17068,15875,0,1193,100.0
5241,2010-08-18,13,17211,16077,0,1134,101.0
5242,2010-08-18,12,17484,16281,0,1203,95.01
5243,2010-08-18,11,17692,16576,0,1116,101.0
5244,2010-08-18,10,17448,16378,0,1070,103.5
5245,2010-08-18,9,16358,15385,0,973,105.0
5246,2010-08-18,8,16840,14616,0,2224,91.01
5247,2010-08-18,7,16830,13543,0,3325,47.27
5248,2010-08-18,6,16946,13437,0,3518,47.08
5249,2010-08-18,5,16664,14174,0,2508,66.98
5250,2010-08-18,4,16548,14403,0,2145,70.34
5251,2010-08-18,3,16571,14515,0,2056,73.26
5252,2010-08-18,2,16801,15001,0,1782,90.0
5253,2010-08-18,1,15737,16053,315,0,155.55
5254,2010-08-18,0,15061,17453,2391,0,170.1
5255,2010-08-17,23,15936,19008,3274,0,170.17
5256,2010-08-17,22,17056,19743,2686,0,170.1
5257,2010-08-17,21,17359,19561,2385,0,193.99
5258,2010-08-17,20,17608,20231,2622,0,194.29
5259,2010-08-17,19,16543,18715,2382,0,193.99
5260,2010-08-17,18,15677,17521,1843,0,193.9
5261,2010-08-17,17,15626,17525,1898,0,193.9
5262,2010-08-17,16,16343,18171,1827,0,190.1
5263,2010-08-17,15,16489,18827,2337,0,190.1
5264,2010-08-17,14,17092,19444,2351,0,190.1
5265,2010-08-17,13,17219,19654,2434,0,190.1
5266,2010-08-17,12,17219,19653,2433,0,190.1
5267,2010-08-17,11,17910,20632,2721,0,190.1
5268,2010-08-17,10,17950,20499,2548,0,190.1
5269,2010-08-17,9,16725,19759,3033,0,190.29
5270,2010-08-17,8,16028,17731,1751,0,190.0
5271,2010-08-17,7,16198,15372,0,826,106.99
5272,2010-08-17,6,17131,14387,0,2744,56.28
5273,2010-08-17,5,16820,14955,0,1865,79.9
5274,2010-08-17,4,16824,14919,0,1905,79.9
5275,2010-08-17,3,16838,15128,0,1710,91.01
5276,2010-08-17,2,17060,15474,0,1586,79.9
5277,2010-08-17,1,15625,16295,741,0,156.0
5278,2010-08-17,0,15476,17695,2218,0,170.1
5279,2010-08-16,23,16538,18928,2389,0,170.1
5280,2010-08-16,22,17611,19986,2374,0,170.1
5281,2010-08-16,21,17994,19745,1750,0,193.9
5282,2010-08-16,20,18248,20214,1965,0,193.9
5283,2010-08-16,19,17395,19104,1708,0,193.9
5284,2010-08-16,18,16298,18511,2385,0,193.99
5285,2010-08-16,17,16501,18814,2384,0,193.99
5286,2010-08-16,16,16682,19364,2833,0,190.19
5287,2010-08-16,15,16953,19690,2831,0,190.19
5288,2010-08-16,14,17223,19993,2832,0,190.19
5289,2010-08-16,13,16692,19394,2871,0,190.19
5290,2010-08-16,12,17102,19906,2832,0,190.19
5291,2010-08-16,11,18102,20906,2803,0,190.29
5292,2010-08-16,10,17897,20876,2978,0,190.48
5293,2010-08-16,9,17270,20035,2840,0,190.19
5294,2010-08-16,8,15508,18010,2501,0,190.1
5295,2010-08-16,7,15748,15050,0,698,103.5
5296,2010-08-16,6,17440,13862,0,3578,45.88
5297,2010-08-16,5,17151,14129,0,3022,64.19
5298,2010-08-16,4,17153,14194,0,2959,64.19
5299,2010-08-16,3,17149,14403,0,2792,65.39
5300,2010-08-16,2,17109,14651,0,2482,65.92
5301,2010-08-16,1,15957,15073,0,884,79.9
5302,2010-08-16,0,15044,15879,834,0,166.15
5303,2010-08-15,23,17425,18642,1216,0,166.15
5304,2010-08-15,22,18344,19800,1455,0,167.75
5305,2010-08-15,21,18744,19661,916,0,193.76
5306,2010-08-15,20,18746,19934,1187,0,193.9
5307,2010-08-15,19,17845,18925,1079,0,193.9
5308,2010-08-15,18,16707,17732,1024,0,193.9
5309,2010-08-15,17,16691,18035,1343,0,193.9
5310,2010-08-15,16,16063,18389,2325,0,190.1
5311,2010-08-15,15,16771,18806,2034,0,190.1
5312,2010-08-15,14,17210,19096,1885,0,190.1
5313,2010-08-15,13,17252,19101,1848,0,190.1
5314,2010-08-15,12,17258,19012,1753,0,190.1
5315,2010-08-15,11,17864,19531,1666,0,190.1
5316,2010-08-15,10,17642,19129,1525,0,190.0
5317,2010-08-15,9,17073,18778,1704,0,190.1
5318,2010-08-15,8,15573,17450,1876,0,190.1
5319,2010-08-15,7,16457,15297,0,1160,101.0
5320,2010-08-15,6,17383,14306,0,3124,46.71
5321,2010-08-15,5,17073,14584,0,2511,65.39
5322,2010-08-15,4,17073,14848,0,2259,65.92
5323,2010-08-15,3,17125,14962,0,2186,66.18
5324,2010-08-15,2,17002,15203,0,1799,73.26
5325,2010-08-15,1,15248,15924,709,0,156.0
5326,2010-08-15,0,14713,17129,2415,0,170.1
5327,2010-08-14,23,17087,19468,2463,0,170.17
5328,2010-08-14,22,17493,20634,3140,0,170.27
5329,2010-08-14,21,17718,20394,2675,0,194.09
5330,2010-08-14,20,17788,21068,3279,0,194.09
5331,2010-08-14,19,17374,19771,2396,0,194.09
5332,2010-08-14,18,16930,18583,1652,0,193.9
5333,2010-08-14,17,16885,18988,2102,0,193.9
5334,2010-08-14,16,16543,19724,3180,0,190.29
5335,2010-08-14,15,17120,20046,2925,0,190.29
5336,2010-08-14,14,17468,20639,3170,0,190.29
5337,2010-08-14,13,17476,20642,3165,0,190.29
5338,2010-08-14,12,17486,20353,2866,0,190.29
5339,2010-08-14,11,17905,21644,3738,0,190.29
5340,2010-08-14,10,17924,21243,3318,0,190.29
5341,2010-08-14,9,17627,20701,3073,0,190.29
5342,2010-08-14,8,16472,19062,2589,0,190.1
5343,2010-08-14,7,14534,16397,1862,0,190.1
5344,2010-08-14,6,16948,15020,0,1928,71.63
5345,2010-08-14,5,16909,15084,0,1825,73.26
5346,2010-08-14,4,16908,15255,0,1653,79.9
5347,2010-08-14,3,16967,15381,0,1586,90.0
5348,2010-08-14,2,16179,15716,0,463,103.18
5349,2010-08-14,1,14592,16326,1733,0,169.37
5350,2010-08-14,0,14990,17431,2440,0,170.1
5351,2010-08-13,23,17138,19699,2578,0,170.17
5352,2010-08-13,22,17596,20760,3163,0,170.27
5353,2010-08-13,21,17831,20580,2748,0,194.09
5354,2010-08-13,20,17805,20954,3148,0,194.09
5355,2010-08-13,19,17520,19843,2518,0,193.99
5356,2010-08-13,18,16773,18556,1782,0,193.9
5357,2010-08-13,17,16710,18752,2041,0,193.9
5358,2010-08-13,16,17135,19469,2333,0,190.1
5359,2010-08-13,15,17664,19806,2141,0,190.1
5360,2010-08-13,14,17579,20316,2736,0,190.29
5361,2010-08-13,13,17565,20112,2701,0,190.19
5362,2010-08-13,12,17568,20044,2701,0,190.19
5363,2010-08-13,11,17847,21369,3521,0,190.29
5364,2010-08-13,10,17894,21240,3345,0,190.29
5365,2010-08-13,9,17467,20730,3262,0,190.29
5366,2010-08-13,8,16423,19085,2661,0,190.29
5367,2010-08-13,7,15204,16579,1374,0,190.1
5368,2010-08-13,6,17183,15511,0,1672,79.9
5369,2010-08-13,5,17203,15625,0,1578,90.0
5370,2010-08-13,4,17260,15495,0,1765,79.9
5371,2010-08-13,3,17242,15720,0,1522,90.3
5372,2010-08-13,2,16666,15854,0,870,105.0
5373,2010-08-13,1,15532,16429,896,0,167.75
5374,2010-08-13,0,15573,17632,2058,0,170.1
5375,2010-08-12,23,16790,19698,2907,0,170.44
5376,2010-08-12,22,17480,20861,3406,0,171.02
5377,2010-08-12,21,17165,20732,3566,0,194.29
5378,2010-08-12,20,18016,21207,3190,0,194.48
5379,2010-08-12,19,17271,19999,2727,0,194.09
5380,2010-08-12,18,16236,18612,2375,0,194.09
5381,2010-08-12,17,16170,18901,2730,0,194.09
5382,2010-08-12,16,16251,19531,3279,0,190.29
5383,2010-08-12,15,17041,20101,3059,0,190.29
5384,2010-08-12,14,17365,20613,3247,0,190.29
5385,2010-08-12,13,17313,20506,3192,0,190.29
5386,2010-08-12,12,16805,20532,3726,0,190.48
5387,2010-08-12,11,17792,21558,3765,0,193.94
5388,2010-08-12,10,17461,21327,3903,0,192.68
5389,2010-08-12,9,17366,20914,3626,0,191.14
5390,2010-08-12,8,15606,19078,3471,0,190.29
5391,2010-08-12,7,16469,15884,0,585,105.0
5392,2010-08-12,6,17190,14322,0,2868,47.27
5393,2010-08-12,5,16446,14207,0,2239,66.02
5394,2010-08-12,4,16453,14074,0,2389,65.92
5395,2010-08-12,3,16450,14189,0,2261,66.02
5396,2010-08-12,2,16473,14326,0,2147,70.34
5397,2010-08-12,1,16805,14810,0,1995,65.49
5398,2010-08-12,0,15271,16212,940,0,167.75
5399,2010-08-11,23,18152,18075,0,77,73.26
5400,2010-08-11,22,18384,19335,950,0,166.15
5401,2010-08-11,21,18977,18859,0,118,119.16
5402,2010-08-11,20,19232,19136,0,96,119.16
5403,2010-08-11,19,18970,17629,0,1341,69.54
5404,2010-08-11,18,19291,15845,0,3492,65.65
5405,2010-08-11,17,18909,15540,0,3370,65.92
5406,2010-08-11,16,17844,15763,0,2081,71.63
5407,2010-08-11,15,16845,16033,0,812,106.99
5408,2010-08-11,14,16721,16349,0,372,119.02
5409,2010-08-11,13,16667,16738,120,0,145.0
5410,2010-08-11,12,16941,16856,0,85,119.16
5411,2010-08-11,11,17104,17188,120,0,145.0
5412,2010-08-11,10,17115,16758,0,357,119.02
5413,2010-08-11,9,17093,15900,0,1193,105.0
5414,2010-08-11,8,16291,14152,0,2139,79.9
5415,2010-08-11,7,16118,13136,0,2982,47.94
5416,2010-08-11,6,16395,13261,0,3135,47.84
5417,2010-08-11,5,15921,14246,0,1675,90.0
5418,2010-08-11,4,15899,14303,0,1596,95.0
5419,2010-08-11,3,15889,14520,0,1392,100.01
5420,2010-08-11,2,15565,14955,0,610,105.0
5421,2010-08-11,1,15333,16038,741,0,156.0
5422,2010-08-11,0,15022,17237,2214,0,170.1
5423,2010-08-10,23,16291,19233,2941,0,170.27
5424,2010-08-10,22,17053,20191,3137,0,170.44
5425,2010-08-10,21,17430,19962,2531,0,194.09
5426,2010-08-10,20,17531,20333,2801,0,194.09
5427,2010-08-10,19,16666,19324,2657,0,194.09
5428,2010-08-10,18,15206,17341,2134,0,194.09
5429,2010-08-10,17,14880,17136,2255,0,194.09
5430,2010-08-10,16,14515,17865,3349,0,190.29
5431,2010-08-10,15,14972,18331,3358,0,190.29
5432,2010-08-10,14,15461,19045,3583,0,190.29
5433,2010-08-10,13,16012,19634,3621,0,190.48
5434,2010-08-10,12,16021,19852,3830,0,190.48
5435,2010-08-10,11,16870,20783,3912,0,193.94
5436,2010-08-10,10,16694,20650,3998,0,193.45
5437,2010-08-10,9,16480,20037,3556,0,190.48
5438,2010-08-10,8,14984,18091,3106,0,190.29
5439,2010-08-10,7,16377,15385,0,992,105.0
5440,2010-08-10,6,16886,14711,0,2175,71.63
5441,2010-08-10,5,16150,15399,0,751,105.0
5442,2010-08-10,4,15974,15365,0,609,105.02
5443,2010-08-10,3,15741,15680,0,61,110.0
5444,2010-08-10,2,15262,16016,753,0,166.15
5445,2010-08-10,1,13719,16596,2974,0,170.17
5446,2010-08-10,0,13961,17793,3831,0,170.44
5447,2010-08-09,23,15630,19912,4281,0,170.44
5448,2010-08-09,22,15826,21168,5341,0,173.53
5449,2010-08-09,21,16568,20639,4070,0,194.29
5450,2010-08-09,20,16286,21211,4924,0,195.21
5451,2010-08-09,19,15960,20202,4241,0,194.29
5452,2010-08-09,18,15517,19113,3595,0,194.29
5453,2010-08-09,17,15481,19405,3923,0,194.29
5454,2010-08-09,16,15310,20025,4714,0,190.48
5455,2010-08-09,15,15649,20345,4695,0,190.48
5456,2010-08-09,14,15627,20855,5259,0,192.68
5457,2010-08-09,13,15633,19894,4260,0,190.48
5458,2010-08-09,12,15694,20824,5129,0,190.67
5459,2010-08-09,11,16500,21851,5350,0,194.71
5460,2010-08-09,10,16569,21717,5186,0,193.26
5461,2010-08-09,9,16500,21203,4702,0,190.48
5462,2010-08-09,8,15761,19461,3699,0,190.48
5463,2010-08-09,7,15107,16800,1692,0,190.1
5464,2010-08-09,6,17159,15427,0,1768,100.0
5465,2010-08-09,5,16788,15622,0,1166,102.5
5466,2010-08-09,4,16787,15584,0,1203,100.01
5467,2010-08-09,3,16781,15692,0,1130,105.0
5468,2010-08-09,2,16691,15926,0,765,105.0
5469,2010-08-09,1,14206,16642,2435,0,170.1
5470,2010-08-09,0,14697,17912,3214,0,170.27
5471,2010-08-08,23,15920,19801,3880,0,170.44
5472,2010-08-08,22,16879,20858,3978,0,170.44
5473,2010-08-08,21,16893,20532,3638,0,194.29
5474,2010-08-08,20,17433,20998,3564,0,194.29
5475,2010-08-08,19,16239,19793,3553,0,194.29
5476,2010-08-08,18,15979,18704,2724,0,194.09
5477,2010-08-08,17,15944,18890,3071,0,194.19
5478,2010-08-08,16,16291,19509,3217,0,190.48
5479,2010-08-08,15,16646,19880,3233,0,190.48
5480,2010-08-08,14,16332,20391,4058,0,190.48
5481,2010-08-08,13,16346,20279,3932,0,190.48
5482,2010-08-08,12,16354,20225,3870,0,190.48
5483,2010-08-08,11,16647,21519,4871,0,190.48
5484,2010-08-08,10,16732,21382,4649,0,190.48
5485,2010-08-08,9,16735,21069,4333,0,190.48
5486,2010-08-08,8,15653,19121,3467,0,190.29
5487,2010-08-08,7,15819,16462,642,0,176.82
5488,2010-08-08,6,17696,15292,0,2408,47.27
5489,2010-08-08,5,17432,15385,0,2047,70.34
5490,2010-08-08,4,17434,15141,0,2293,66.02
5491,2010-08-08,3,17436,15262,0,2191,66.18
5492,2010-08-08,2,17394,15594,0,1800,73.26
5493,2010-08-08,1,15048,16203,1154,0,169.37
5494,2010-08-08,0,15766,17364,1597,0,170.1
5495,2010-08-07,23,16194,19746,3551,0,170.44
